business_id,pois_100m_count,pois_200m_count,pois_500m_count,places_100m_count,places_200m_count,places_500m_count,traffic_100m_count,traffic_200m_count,traffic_500m_count,transport_100m_count,transport_200m_count,transport_500m_count,roads_100m_count,roads_100m_len,roads_200m_count,roads_200m_len,roads_500m_count,roads_500m_len,railways_100m_count,railways_100m_len,railways_200m_count,railways_200m_len,railways_500m_count,railways_500m_len,waterways_100m_count,waterways_100m_len,waterways_200m_count,waterways_200m_len,waterways_500m_count,waterways_500m_len,buildings_100m_count,buildings_100m_area,buildings_200m_count,buildings_200m_area,buildings_500m_count,buildings_500m_area,landuse_100m_count,landuse_100m_area,landuse_200m_count,landuse_200m_area,landuse_500m_count,landuse_500m_area,natural_100m_count,natural_100m_area,natural_200m_count,natural_200m_area,natural_500m_count,natural_500m_area,water_100m_count,water_100m_area,water_200m_count,water_200m_area,water_500m_count,water_500m_area
LkasU7-347mpSm3erAQHyA,3.0,5.0,109.0,0.0,0.0,0.0,10.0,32.0,294.0,0.0,2.0,13.0,36.0,5006.262704222113,93,11905.757145138732,690,47448.323275939496,28.0,4114.066945205038,42.0,11945.141049898257,105.0,35265.798768285684,0.0,0.0,4.0,833.1354053562502,19.0,1601.3479892149803,7.0,22943.08930728517,10.0,48920.0556777834,368,242910.04227921824,4.0,114662.88962105359,6.0,129310.46737995232,27.0,257015.04168269518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1631442.9129489681,1.0,1631442.9129489681
BHOAydya5hkpHVlcmHo_xA,2.0,4.0,7.0,0.0,0.0,0.0,9.0,66.0,151.0,0.0,0.0,1.0,29.0,2770.8207693166396,135,11929.680670679949,355,35617.63569993313,0.0,0.0,0.0,0.0,4.0,5657.414199078734,0.0,0.0,0.0,0.0,0.0,0.0,61.0,13421.409670635408,228.0,39360.92315245448,1490,178362.86543848904,3.0,7695.766661347432,6.0,45169.144014903046,13.0,108393.85247191145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EzrG51vVwwaIrFt8Q5o2Gg,25.0,59.0,207.0,0.0,0.0,0.0,30.0,78.0,333.0,0.0,1.0,10.0,60.0,4310.9692932553635,166,10526.363170925015,821,56370.35115413501,0.0,0.0,6.0,3354.769451472801,42.0,23555.276548050828,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21488.44731178144,74.0,46446.803512720304,510,291921.6521187898,10.0,4196.667029060652,16.0,12360.753732171857,44.0,70684.84577245258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L7R7CGnHw2jlAw2MMRUQow,1.0,2.0,3.0,0.0,0.0,0.0,6.0,34.0,50.0,0.0,0.0,0.0,32.0,4757.109818934936,103,16821.81659073146,189,33603.430563365175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9104.693966202727,108.0,20884.877291374483,839,117920.63284164653,1.0,27094.331280402137,3.0,61527.84932099852,68.0,461909.8599996233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xI_IeVoVXLcXv77Yt7mY9g,0.0,3.0,9.0,0.0,0.0,0.0,7.0,13.0,38.0,2.0,3.0,6.0,29.0,5979.435704236021,63,14126.297333080172,163,35154.18228513039,2.0,4555.822492864095,2.0,4555.822492864095,11.0,7354.898686582802,0.0,0.0,0.0,0.0,0.0,0.0,205.0,17031.921391997465,525.0,48255.78598345936,2678,231488.81951353047,1.0,3614.8665071434593,2.0,39429.46597283476,7.0,933356.4796898043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1211.356417641683
_f6Nt2ANNIkemPuA_QnsmA,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,18.0,2777.157699687314,71,6678.419501280967,282,33481.86705357785,0.0,0.0,0.0,0.0,1.0,1181.5341690038472,0.0,0.0,0.0,0.0,7.0,616.6653929219516,12.0,8101.061266882624,79.0,35681.739531052335,668,174845.51087831706,1.0,36617.286678269185,1.0,36617.286678269185,8.0,436030.5170586219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xW0SIKSv4igdkz78KYLIZg,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,68.0,0.0,0.0,0.0,8.0,1749.2234058009024,40,7850.999818176738,267,27342.037846119354,0.0,0.0,0.0,0.0,16.0,7376.835408971718,0.0,0.0,0.0,0.0,0.0,0.0,92.0,12990.575146167695,482.0,43239.885804320955,2220,214688.98768111778,1.0,12441.587906150206,1.0,12441.587906150206,9.0,60326.35576919258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSw55M0Aq9D_78Ot8J51BQ,13.0,30.0,76.0,0.0,0.0,0.0,13.0,52.0,171.0,2.0,5.0,10.0,11.0,3241.291518602147,96,8860.712119505368,425,39864.53150216746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,19846.22956112732,467.0,61352.13992242615,3326,354769.51308115467,1.0,100726.88843510747,5.0,110818.47945684624,26.0,405343.6087434476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.48086451372731
11uo3yawm_d1DWCCMpM1tw,0.0,1.0,20.0,0.0,0.0,0.0,5.0,23.0,160.0,0.0,0.0,0.0,8.0,5346.0041159189905,34,13015.820608767468,283,43576.40655751468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,18745.161572159304,817.0,61712.177719215295,5123,383542.25389488647,1.0,9744.692855782776,2.0,10011.446069016745,5.0,18650.898824544805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OaTNoQOXH6JW4lK9pITYGg,39.0,80.0,190.0,0.0,0.0,0.0,61.0,190.0,657.0,2.0,5.0,11.0,75.0,3905.5272840076263,231,11299.560412793666,972,41759.653298234014,3.0,3694.982249543685,3.0,3694.982249543685,11.0,4983.143302530234,1.0,2710.897570031272,5.0,3508.639710476652,13.0,3947.654477426868,55.0,14057.97677814413,247.0,37550.7704195491,1327,148898.5146235722,2.0,208652.7584814191,3.0,231115.5001510141,33.0,285230.41137435706,0.0,0.0,0.0,0.0,0.0,0.0,2.0,184780.50932101771,2.0,184780.50932101771,2.0,184780.50932101771
DgF4_72z6UkiGxtPnSJCfg,5.0,19.0,68.0,0.0,0.0,0.0,14.0,43.0,218.0,1.0,5.0,18.0,26.0,2802.6620678751556,101,9693.575496297686,673,51782.20652726823,0.0,0.0,9.0,737.2477265990711,22.0,2481.3378829288395,0.0,0.0,0.0,0.0,0.0,0.0,104.0,21000.612452724534,376.0,56226.05318517621,1666,291149.0130370289,1.0,46513.73480397599,3.0,50089.580049150725,30.0,279793.5087194731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7538246.299938927
v_LOlXjMbIwqUbK96Nj14w,3.0,23.0,225.0,0.0,0.0,0.0,14.0,69.0,507.0,2.0,2.0,15.0,45.0,4310.705633191492,170,16147.92643761909,944,73240.81537784458,4.0,828.9370160414367,15.0,5002.3092626615235,39.0,9050.44570730552,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26245.707521146647,223.0,81891.74654657296,2401,447504.2218726719,0.0,0.0,0.0,0.0,4.0,33105.94538286147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.577765252671442
CVK8ENkVyoxfIHdrupIc2A,2.0,8.0,61.0,0.0,0.0,0.0,17.0,62.0,311.0,0.0,0.0,0.0,28.0,3640.9287997067004,95,13369.703972252111,540,54190.06910745022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,15971.263600350718,705.0,63861.390786959935,4141,369155.2448095499,3.0,14543.614178156658,4.0,29252.06950620669,14.0,81956.8181987613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZcmazUpa0BBBzJ6dfueEQ,1.0,1.0,18.0,0.0,0.0,0.0,4.0,8.0,59.0,0.0,0.0,1.0,10.0,4252.183619758587,28,9229.951032612187,241,39207.986194069366,0.0,0.0,0.0,0.0,37.0,7242.893837373591,0.0,0.0,0.0,0.0,0.0,0.0,136.0,12043.142495252921,469.0,44163.65994688016,1729,215707.32567455317,0.0,0.0,1.0,84166.8721525654,5.0,138362.902608549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i5ou_YMyPOvthL-v5t3MyQ,3.0,4.0,12.0,0.0,0.0,0.0,9.0,20.0,43.0,3.0,8.0,15.0,36.0,5477.315912745484,70,10248.328635981488,212,31248.69597240748,10.0,13190.513293870019,15.0,15752.79690009263,26.0,17228.495398461815,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7287.024422317144,109.0,17039.982096106774,953,158822.53523395667,2.0,168373.626317485,5.0,192479.84169605206,11.0,338288.72441351035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1535.3290618084336
D4Z4Wun4iYG2C4AgVkarag,1.0,1.0,5.0,0.0,0.0,0.0,25.0,61.0,276.0,0.0,0.0,0.0,45.0,3239.1777484191743,109,9730.069627374121,590,44542.002645570865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,10924.945333477288,347.0,45528.04840691949,2354,269033.80759982055,9.0,21247.14128489472,18.0,63688.09473495926,41.0,338173.8291149161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoUP3lcY4wEtdASLNIcmSw,5.0,41.0,131.0,0.0,0.0,0.0,16.0,61.0,329.0,0.0,0.0,6.0,30.0,2786.009796715261,119,13205.159796240436,646,51856.917246230594,0.0,0.0,2.0,1404.271659683991,20.0,8638.070484533995,0.0,0.0,4.0,580.6724486824726,14.0,2749.2296275170347,0.0,0.0,20.0,8843.741124689877,1255,135175.70452567408,2.0,2628785.64034532,10.0,2658100.4920583,32.0,8204493.072371331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1221126.236755211,5.0,2852980.861286591
oXw9R3-fdgAzv0K6d35lkA,7.0,41.0,306.0,0.0,0.0,1.0,14.0,65.0,486.0,2.0,5.0,18.0,25.0,2791.9286101025646,105,9267.900228620747,781,49663.51672518965,12.0,12447.400501114356,27.0,16205.315918187118,95.0,25641.09846938493,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25983.608933392476,35.0,87907.24439272082,460,463908.6995603651,1.0,15578.877885963451,8.0,349827.62832761265,37.0,658594.5761701359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2294.5374070829603
UOv2_2Mf9NjVvjmwQuK5qA,0.0,1.0,13.0,0.0,0.0,0.0,2.0,8.0,172.0,0.0,0.0,7.0,11.0,4768.598531880398,38,9053.659614271324,536,48907.600200796005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,14666.904052702936,787.0,55442.65911205038,3362,287391.6453069074,0.0,0.0,1.0,706428.0706580076,20.0,797587.3179002635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_zDW4XPZ9w0Yvg6cbSeffQ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,55.0,0.0,0.0,0.0,5.0,945.5211686062771,27,4358.609279974132,280,32537.30787010571,0.0,0.0,5.0,3192.97161516978,13.0,4984.035548699494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52467.05815149466,4.0,55620.7329780421,241,165826.41951858677,1.0,90625.35716288286,2.0,262955.306014162,22.0,763075.5334068694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1268.5851156438123
XTQWHOY2W2AhWuL0VakAgg,29.0,101.0,198.0,0.0,0.0,0.0,74.0,190.0,721.0,4.0,5.0,15.0,129.0,5523.7638414041885,270,10707.985562904463,1083,47410.15427045737,4.0,1410.979720664957,5.0,4083.8342267855437,20.0,7387.2184534306925,1.0,2710.897570031272,2.0,3388.010503883827,11.0,4174.362410499511,72.0,16999.289733839316,234.0,42296.59646272673,1516,175433.30418764325,10.0,243667.80447259246,22.0,245329.6083246594,35.0,284687.96657475305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53281.92001888741,2.0,184780.50932101771,3.0,1405757.4397229801
93sFzeimmZU5CFluTazIaw,1.0,1.0,5.0,0.0,0.0,0.0,3.0,11.0,114.0,0.0,0.0,0.0,13.0,2910.5527520344644,38,6814.248991929103,276,35620.846820888924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,15651.630653629121,446.0,51543.183998944325,2949,278586.6139447795,0.0,0.0,0.0,0.0,19.0,93710.13989482791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lsDw9DHpC2XADe5rvxrRQQ,30.0,75.0,203.0,0.0,0.0,0.0,14.0,54.0,288.0,1.0,6.0,23.0,33.0,3637.549709168277,126,10315.146589783159,754,60637.74455612252,2.0,1202.107499983199,2.0,1202.107499983199,16.0,6776.829269475537,0.0,0.0,0.0,0.0,0.0,0.0,89.0,22956.39791816639,231.0,78667.31073130756,804,334173.45694391447,2.0,194151.87755367282,7.0,202966.32353374906,40.0,299637.1083811148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7538526.32843828
hA74tGz6pYD7IxOxL9NfzA,5.0,28.0,172.0,0.0,0.0,0.0,10.0,41.0,268.0,3.0,6.0,26.0,42.0,2949.905446974977,144,8673.687148628183,844,57100.36247512359,8.0,3696.185021094626,11.0,5793.773531963007,50.0,16180.890161428326,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30629.97723973158,56.0,87582.033654105,410,369478.7796361339,2.0,193896.2967663035,17.0,423246.9960643036,52.0,538426.4871673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262.26660062936367,4.0,374.6763109918695
W-RVZSGas8B26O-kx5MD3A,21.0,26.0,38.0,0.0,0.0,0.0,8.0,28.0,112.0,1.0,3.0,7.0,51.0,3499.3582320264704,139,13584.496819153444,512,41563.10474699166,2.0,511.5063657370273,2.0,511.5063657370273,26.0,4364.12773572837,0.0,0.0,0.0,0.0,2.0,249.58736790658736,60.0,15246.583021897251,228.0,39911.432728928434,993,175309.4168727253,1.0,1248.5320347178254,4.0,9499.76851539822,7.0,50944.77216142847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mR-zdKpv2UVr94lRglEu2w,2.0,7.0,11.0,0.0,0.0,0.0,23.0,39.0,117.0,2.0,2.0,2.0,60.0,4337.006848365782,117,9770.251172122964,365,34694.89875040052,4.0,15983.412158122692,8.0,18359.74632632666,15.0,21489.634587120574,0.0,0.0,0.0,0.0,0.0,0.0,59.0,17162.74163060422,331.0,52390.790918523344,2098,292266.092989231,0.0,0.0,3.0,4405.491174605957,7.0,74917.49117919055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jj4TRoceBE0dNpS1rKHAyg,5.0,5.0,35.0,0.0,0.0,0.0,20.0,52.0,223.0,2.0,4.0,13.0,68.0,5489.856352802347,159,13170.023992286971,674,47462.73269389327,3.0,927.7350084328837,3.0,927.7350084328837,17.0,14343.013463558511,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16706.35649282895,57.0,36335.655813187775,847,209863.5703123896,3.0,28628.315756402553,4.0,83698.05525807166,20.0,284394.37513409555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7538371.852210192
G1q1IeNbiRJL5bReBLFdzQ,3.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,4.0,6.0,3902.304747517638,17,9371.604473994747,204,42837.63792896094,0.0,0.0,0.0,0.0,4.0,4755.431947447192,0.0,0.0,0.0,0.0,0.0,0.0,187.0,14885.25246159112,799.0,60426.97542803722,2880,301736.1609002664,1.0,2509.387429405054,2.0,12103.385668401123,8.0,843159.2374022569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAbpxhhHOxInDNLdvWrTTQ,6.0,36.0,215.0,0.0,0.0,0.0,22.0,83.0,409.0,2.0,5.0,17.0,29.0,2829.973268765126,137,9771.83109901375,699,46701.98806417966,0.0,0.0,0.0,0.0,78.0,21522.820177274327,0.0,0.0,0.0,0.0,20.0,1636.2333744942757,53.0,22658.51426974343,227.0,70608.40796302068,1254,344573.45729635376,0.0,0.0,2.0,444.1628641483514,19.0,131592.9797905629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1631442.9129489681
Kap3gxlPeVEWaVyCYgyUgw,2.0,3.0,10.0,0.0,0.0,0.0,6.0,35.0,209.0,0.0,0.0,1.0,7.0,1932.4411904187155,21,6870.642102771564,239,41122.5250026884,0.0,0.0,0.0,0.0,8.0,3733.3650828932364,0.0,0.0,0.0,0.0,0.0,0.0,159.0,15968.133411493938,575.0,55909.31562084217,3377,338493.1625431183,1.0,22149.95217910946,1.0,22149.95217910946,6.0,44768.22341515729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5Rah4ZvWsDu4oilUZxhtw,1.0,8.0,118.0,0.0,0.0,0.0,5.0,17.0,234.0,0.0,2.0,10.0,30.0,4165.804000781998,82,9019.611381937562,612,43709.88192011778,1.0,2149.05371844037,26.0,6421.2406280559035,91.0,35273.94191907847,0.0,0.0,0.0,0.0,13.0,1370.3625415347904,4.0,11003.193398068564,16.0,54868.61369005397,118,234366.8323868021,3.0,112740.0226346992,6.0,129310.46737995232,30.0,265834.61147277267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1631455.8073578575
1FliMoYQnq72HRxEIPY0_A,3.0,21.0,222.0,0.0,0.0,1.0,11.0,33.0,270.0,1.0,1.0,22.0,61.0,4354.37333097947,157,11172.716742051804,857,56171.56358138858,28.0,3903.2682146584043,40.0,10764.989575589174,57.0,19484.467070673298,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18659.01256047842,88.0,99458.54503328566,535,430598.04223266046,0.0,0.0,1.0,187898.59426844976,35.0,473611.57357411814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,712.7525262732746
BCAeju4OGjYbIok7DNNcjw,0.0,0.0,9.0,0.0,0.0,0.0,11.0,24.0,152.0,2.0,4.0,16.0,25.0,5548.156309612135,51,11563.020620883502,242,38689.73871697049,2.0,2656.535760084026,2.0,2656.535760084026,23.0,10599.442311514713,0.0,0.0,0.0,0.0,0.0,0.0,66.0,10990.358902399805,397.0,44901.079797280065,2144,222333.6572026239,4.0,1672.911820941718,6.0,7929.965589706395,36.0,130989.78462695821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1iE5POC7JT8fKs2tZ-CJnA,26.0,92.0,238.0,0.0,0.0,2.0,19.0,62.0,346.0,3.0,6.0,24.0,52.0,3100.2622354787622,166,10190.716515817143,1062,59355.02553329535,3.0,2603.6878295124297,6.0,6212.501190061093,73.0,23644.152419617603,0.0,0.0,0.0,0.0,0.0,0.0,24.0,126333.3542622878,105.0,162143.76139817387,606,457062.60169694637,1.0,187898.59426844976,1.0,187898.59426844976,7.0,201075.79620768328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0nwOwZGlB4v6XfuPLd-HWA,12.0,33.0,262.0,0.0,0.0,0.0,14.0,51.0,339.0,1.0,4.0,11.0,53.0,3878.3718168698265,150,10509.987611532859,875,63579.34565101509,2.0,2722.371270151579,8.0,5942.98488894283,18.0,12530.353747534215,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30917.67619950148,43.0,77351.84772560783,267,356086.5559998024,0.0,0.0,1.0,8941.409932304108,37.0,189700.65868904584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFbTZyxS6wN469IyN4BCRQ,14.0,24.0,49.0,0.0,0.0,0.0,20.0,40.0,187.0,0.0,0.0,1.0,60.0,5081.439461213631,119,9484.468830398077,561,47650.21692952209,0.0,0.0,0.0,0.0,35.0,9907.33391588793,0.0,0.0,1.0,386.79435794323774,19.0,3458.4434957937865,117.0,12185.1318968134,334.0,32301.803863250047,1119,139905.266106013,2.0,2628691.4796631127,3.0,2631972.1652084654,23.0,8284637.439727237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1220976.9304019625,1.0,1220976.9304019625
1ZgE6rlUr2YD697vFjVoQg,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,67.0,0.0,0.0,0.0,21.0,3630.4468160741535,52,7518.308324272662,300,33020.34598648847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11118.776174615228,99.0,29783.71203962944,852,163344.4564882396,0.0,0.0,0.0,0.0,1.0,50972.50299498336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0Qea74cLG3aZNCWC5L_6jA,2.0,13.0,63.0,0.0,0.0,0.0,7.0,42.0,331.0,0.0,0.0,0.0,19.0,4125.554647126914,115,13597.81234748589,601,56275.71902117781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,18835.678195144985,650.0,60981.469935949266,4053,356321.4376184023,0.0,0.0,2.0,12112.585424904331,13.0,65773.41590091483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRcVU0DW2OGaXrmXpBtLzg,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,8.0,1222.6206063978966,31,6216.6562182718435,172,30546.447413551265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33223.850901248385,4.0,46474.138772390295,453,254977.58054461714,2.0,318681.2877317148,4.0,897544.7810056336,5.0,1074074.438546019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ntiIq1FNqduOyyowMFGh5A,25.0,61.0,194.0,0.0,0.0,1.0,11.0,46.0,322.0,0.0,1.0,15.0,53.0,4157.851939833295,164,11275.01000956937,962,59293.597752477544,0.0,0.0,0.0,0.0,51.0,18126.737788992046,0.0,0.0,0.0,0.0,0.0,0.0,91.0,95511.2220287294,238.0,130776.13396732851,641,403805.0126718573,3.0,198060.68455954822,5.0,198336.65572929656,14.0,250762.7408281685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x-eCOnXocZIlaAZznK8E_Q,6.0,15.0,44.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,1.0,3.0,21.0,1440.8811845032749,81,5821.594075551788,487,26094.152366386366,0.0,0.0,2.0,1670.3776336909798,2.0,1670.3776336909798,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29702.01675099921,6.0,42029.41848189953,34,161732.5138890813,0.0,0.0,0.0,0.0,3.0,5993.826973356154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vpV8g_SAY8TR8Jmzevuw5g,0.0,1.0,12.0,0.0,0.0,0.0,7.0,10.0,50.0,0.0,0.0,0.0,15.0,2893.7603109388833,32,5895.566648531436,211,25134.157423059878,0.0,0.0,0.0,0.0,25.0,10550.767680721614,0.0,0.0,0.0,0.0,1.0,582.5987589903667,2.0,3898.1364547858634,42.0,54802.63141211293,210,244963.28514181392,3.0,250972.97863884922,5.0,264726.1945125366,13.0,488683.2613216262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86367.98884209787
JtcwxCtg9Dc3WfNMIcIJxg,7.0,18.0,92.0,0.0,0.0,0.0,3.0,7.0,238.0,0.0,0.0,7.0,14.0,3201.2222019709543,50,8930.477148653568,517,50840.61778465478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,16243.901559269972,662.0,64597.344869523055,3317,368299.26909042516,2.0,108662.65935819283,2.0,108662.65935819283,23.0,363479.6219785059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTSlKMxPKHmOCFluV-j17Q,2.0,4.0,11.0,0.0,0.0,0.0,24.0,46.0,168.0,2.0,4.0,12.0,53.0,3986.2820039645603,126,8573.593569488754,463,36075.16848249986,45.0,12778.723498504438,60.0,13820.69797680545,86.0,25950.317471267746,0.0,0.0,0.0,0.0,1.0,535.9712243130656,58.0,8859.326712051445,308.0,31436.43822355449,1768,170364.69908471228,0.0,0.0,0.0,0.0,7.0,68344.18842948273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11613.808089774795
12VKtbzIL5tfb3LCOLk43Q,4.0,36.0,259.0,0.0,0.0,0.0,2.0,46.0,329.0,2.0,5.0,10.0,20.0,1957.0773687845035,158,11395.558651409921,888,62452.285547542466,8.0,5942.98488894283,12.0,9247.11934130753,20.0,14448.988464155838,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26094.08915647826,34.0,87228.48355593318,295,325535.8030379469,0.0,0.0,2.0,778.3930785117607,45.0,89236.21318592028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ryGCYr4qNQnDVtji9RmbEA,25.0,76.0,438.0,0.0,0.0,1.0,23.0,77.0,464.0,0.0,2.0,21.0,12.0,3059.629077947888,56,9547.656142239011,735,49641.01380005308,0.0,0.0,8.0,7364.3702985421,97.0,22759.39296714295,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35797.81072791274,156.0,104612.49885958304,765,432031.6074307092,3.0,16334.526233285882,3.0,16334.526233285882,25.0,411091.4535973137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1251.6042890002466
91MKqVpXVT6kFWgd1mHYXQ,0.0,0.0,35.0,0.0,0.0,0.0,1.0,4.0,127.0,0.0,0.0,6.0,8.0,3865.4684616773006,28,9436.238153931334,301,42277.89150983147,0.0,0.0,0.0,0.0,2.0,3472.4181455544467,0.0,0.0,0.0,0.0,0.0,0.0,265.0,20599.518265059323,829.0,71523.80618867444,5084,382462.5657107423,1.0,727920.8954846102,1.0,727920.8954846102,13.0,822650.2526769902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qZN7FFXvMOPGq4m36rzd6Q,2.0,7.0,32.0,0.0,0.0,0.0,0.0,8.0,101.0,0.0,0.0,0.0,8.0,2802.5692960489087,32,7750.293740387172,241,47025.834718395396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,21803.020922101212,815.0,70295.37616264097,5643,406996.68189264834,1.0,8597.370658445534,2.0,10098.446489600434,7.0,745591.3505648115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
